,Rank,School,Type,Grades,Address,City,Zip,Latitude,Longitude,Is Charter,Is Magnet,Is Virtual,Is Title I,Phone,Full_Address
271,272,Cumberland Regional High School,Public,12-Sep,90 Silver Lake Road,Bridgeton,8302,39.474169,-75.223569,No,(n/a),No,Yes,(856) 451-9400,"90 Silver Lake Road, Bridgeton, NJ 08302"
272,273,Chartertech High School for the Performing Arts,"Public, Charter",12-Sep,413 New Road,Somers Point,8244,39.3273841,-74.6000558,Yes,(n/a),No,Yes,(609) 926-7694,"413 New Road, Somers Point, NJ 08244"
273,274,Dwight Morrow High School/Academies@Englewood,Public,12-Sep,274 Knickerbocker Rd,Englewood,7631,40.9073806,-73.9832784,No,(n/a),No,Yes,(201) 862-6039,"274 Knickerbocker Rd, Englewood, NJ 07631"
274,275,Harrison High School,Public,12-Sep,401 Kingsland Avenue,Harrison,7029,40.7497787,-74.14766809999999,No,(n/a),No,Yes,(973) 482-5050,"401 Kingsland Avenue, Harrison, NJ 07029"
275,276,Passaic County Technical Institute,Public,12-Sep,45 Reinhardt Road,Wayne,7470,40.9309012,-74.2023751,No,(n/a),No,Yes,(973) 790-6000,"45 Reinhardt Road, Wayne, NJ 07470"
276,277,Buena Regional High School,Public,12-Sep,125 Weymouth Road,Buena,8310,39.5363866,-74.9187764,No,(n/a),No,No,(856) 697-2400,"125 Weymouth Road, Buena, NJ 08310"
277,278,Technology High School,Public,12-Sep,223 Broadway,Newark,7102,40.7573799,-74.16908959999999,No,(n/a),No,Yes,(973) 481-5962,"223 Broadway, Newark, NJ 07102"
278,279,Lindenwold High School,Public,12-Sep,801 Egg Harbor Road,Lindenwold,8021,39.820611,-74.9755382,No,(n/a),No,Yes,(856) 741-0320,"801 Egg Harbor Road, Lindenwold, NJ 08021"
279,280,Glassboro High School,Public,12-Sep,560 Joseph L Bowe Blvd,Glassboro,8028,39.715868,-75.121398,No,(n/a),No,Yes,(856) 652-2700,"560 Joseph L Bowe Blvd, Glassboro, NJ 08028"
280,281,Garfield High School,Public,12-Sep,500 Palisade Ave,Garfield,7026,40.8826883,-74.1125259,No,(n/a),No,Yes,(973) 340-5010,"500 Palisade Ave, Garfield, NJ 07026"
281,282,Winslow Township High School,Public,12-Sep,10 Cooper Folly Road,Atco,8004,39.7454119,-74.9070824,No,(n/a),No,Yes,(856) 767-1850,"10 Cooper Folly Road, Atco, NJ 08004"
282,283,Essex County Newark Technical,Public,12-Sep,91 West Market Street,Newark,7103,40.740262,-74.18170289999999,No,(n/a),No,Yes,(973) 412-2204,"91 West Market Street, Newark, NJ 07103"
283,284,Keyport High School,Public,12-Sep,351 Broad Street,Keyport,7735,40.42840899999999,-74.1961956,No,(n/a),No,Yes,(732) 212-6100,"351 Broad Street, Keyport, NJ 07735"
284,285,Hackensack High School,Public,12-Sep,First & Beech Streets,Hackensack,7601,36.321633,-95.848855,No,(n/a),No,Yes,(201) 646-7900,"First & Beech Streets, Hackensack, NJ 07601"
285,286,Dover High School,Public,12-Sep,100 Grace Street,Dover,7801,40.8979444,-74.559693,No,(n/a),No,Yes,(973) 989-2010,"100 Grace Street, Dover, NJ 07801"
286,287,Passaic County-Manchester Regional High School,Public,12-Sep,70 Church Street,Haledon,7508,40.9415722,-74.1785841,No,(n/a),No,Yes,(973) 389-2821,"70 Church Street, Haledon, NJ 07508"
287,288,Neptune High School,Public,12-Sep,55 Neptune Boulevard,Neptune,7753,40.2126432,-74.0362548,No,(n/a),No,No,(732) 776-2200,"55 Neptune Boulevard, Neptune, NJ 07753"
288,289,Keansburg High School,Public,12-Sep,140 Port Monmouth Road,Keansburg,7734,40.4399536,-74.12386409999999,No,(n/a),No,No,(732) 787-2007,"140 Port Monmouth Road, Keansburg, NJ 07734"
289,290,Liberty High School,Public,12-Sep,299 Sip Avenue,Jersey City,7306,40.7324362,-74.0741188,No,(n/a),No,Yes,(201) 714-4373,"299 Sip Avenue, Jersey City, NJ 07306"
290,291,Camden County Technical School-Pennsauken,Public,12-Sep,6008 Browning Road,Pennsauken,8109,39.9392068,-75.06689519999999,No,(n/a),No,Yes,(856) 663-1040,"6008 Browning Road, Pennsauken, NJ 08109"
291,292,Belleville High School,Public,12-Sep,100 Passaic Ave,Belleville,7109,40.8029973,-74.161613,No,(n/a),No,Yes,(973) 532-5012,"100 Passaic Ave, Belleville, NJ 07109"
292,293,North Plainfield Middle School,Public,12-Sep,34 Wilson Avenue,North Plainfield,7060,40.62277,-74.438452,No,(n/a),No,No,(908) 769-6040,"34 Wilson Avenue, North Plainfield, NJ 07060"
293,294,Penns Grove High School,Public,12-Sep,334 Harding Highway,Carneys Point,8069,39.7158329,-75.4580026,No,(n/a),No,Yes,(856) 299-6300,"334 Harding Highway, Carneys Point, NJ 08069"
294,295,Burlington City High School,Public,12-Jul,100 Blue Devil WAy,Burlington,8016,40.0701318,-74.85164189999999,No,(n/a),No,Yes,(609) 387-5800,"100 Blue Devil WAy, Burlington, NJ 08016"
295,296,Henry Hudson Regional School,Public,12-Jul,1 Grand Tour,Highlands,7732,40.3923689,-73.9852986,No,(n/a),No,Yes,(732) 872-0900,"1 Grand Tour, Highlands, NJ 07732"
296,297,Pemberton Township High School,Public,12-Sep,148 Arneys Mount Road,Pemberton,8068,39.9928022,-74.6858262,No,(n/a),No,No,(609) 893-8141,"148 Arneys Mount Road, Pemberton, NJ 08068"
297,298,Rahway High School,Public,12-Sep,1012 Madison Ave,Rahway,7065,40.6108308,-74.29412909999999,No,(n/a),No,No,(732) 396-1090,"1012 Madison Ave, Rahway, NJ 07065"
298,299,Bloomfield High School,Public,12-Sep,160 Broad Street,Bloomfield,7003,40.7994581,-74.1974797,No,(n/a),No,Yes,(973) 680-8500,"160 Broad Street, Bloomfield, NJ 07003"
299,300,Burlington County Institute of Technology - Westampton,Public,12-Sep,695 Woodlane Road,Westampton,8060,40.0181596,-74.8232872,No,(n/a),No,Yes,(609) 267-4226,"695 Woodlane Road, Westampton, NJ 08060"
300,301,Vineland Senior High School,Public,12-Sep,2880 E Chestnut Ave,Vineland,8360,39.4775542,-74.9725718,No,(n/a),No,Yes,(856) 794-6800,"2880 E Chestnut Ave, Vineland, NJ 08360"
301,302,Hamilton West-Watson,Public,12-Sep,2720 South Clinton Avenue,Hamilton,8610,40.199059,-74.723361,No,(n/a),No,No,(609) 631-4168,"2720 South Clinton Avenue, Hamilton, NJ 08610"
302,303,Bound Brook High School,Public,12-Sep,111 West Union Avenue,Bound Brook,8805,40.5676296,-74.5363497,No,(n/a),No,No,(732) 652-7950,"111 West Union Avenue, Bound Brook, NJ 08805"
303,304,Hoboken Charter School,"Public, Charter, Alternative",K-12,713 Washington St,Hoboken,7030,40.7452277,-74.02815319999999,Yes,(n/a),No,Yes,(201) 963-0222,"713 Washington St, Hoboken, NJ 07030"
304,305,Salem High School,Public,12-Sep,219 Walnut St,Salem,8079,39.5607665,-75.48364149999999,No,(n/a),No,Yes,(856) 935-3900,"219 Walnut St, Salem, NJ 08079"
305,306,Somerset County Vocational Technical High School,Public,12-Sep,14 Vogt Drive,Bridgewater,8807,40.5881365,-74.6045157,No,(n/a),No,Yes,(908) 526-8900,"14 Vogt Drive, Bridgewater, NJ 08807"
306,307,William L Dickinson High School,Public,12-Sep,2 Palisade Ave,Jersey City,7306,40.729802,-74.05384099999999,No,(n/a),No,Yes,(201) 714-4400,"2 Palisade Ave, Jersey City, NJ 07306"
307,308,Long Branch High School,Public,12-Sep,404 Indiana Avenue,Long Branch,7740,40.2902774,-73.9901132,No,(n/a),No,Yes,(732) 229-7300,"404 Indiana Avenue, Long Branch, NJ 07740"
308,309,Burlington County Institute of Technology - Medford,Public,12-Sep,10 Hawkin Road,Medford,8055,39.8943912,-74.80266859999999,No,(n/a),No,Yes,(609) 654-0200,"10 Hawkin Road, Medford, NJ 08055"
309,310,Lakewood High School,Public,12-Sep,855 Somerset Avenue,Lakewood,8701,40.0992708,-74.19313629999999,No,(n/a),No,Yes,(732) 905-3500,"855 Somerset Avenue, Lakewood, NJ 08701"
310,311,Linden High School,Public,12-Sep,121 W St George Ave,Linden,7036,40.5929126,-74.2906053,No,(n/a),No,No,(908) 486-5432,"121 W St George Ave, Linden, NJ 07036"
311,312,Essex County Donald M. Payne Senior School of Technology,Public,12-Sep,498-544 West Market St,Newark,7107,40.7506839,-74.1938246,No,(n/a),No,Yes,(973) 412-2203,"498-544 West Market St, Newark, NJ 07107"
312,313,Willingboro High School,Public,12-Sep,20 Jfk Way,Willingboro,8046,40.0170627,-74.8859271,No,(n/a),No,Yes,(609) 835-8800,"20 Jfk Way, Willingboro, NJ 08046"
313,314,Pennsauken High School,Public,12-Sep,800 Hylton Road,Pennsauken,8110,39.986962,-75.02618799999999,No,(n/a),No,Yes,(856) 662-8500,"800 Hylton Road, Pennsauken, NJ 08110"
314,315,Leap Academy University Charter School,"Public, Charter, Alternative",K-12,130 North Broadway,Camden,8102,39.9460794,-75.1183046,Yes,(n/a),No,Yes,(856) 614-0400,"130 North Broadway, Camden, NJ 08102"
315,316,Middlesex County Vocational School Piscataway,Public,12-Sep,21 Suttons Lane,Piscataway,8854,40.52491819999999,-74.4281013,No,(n/a),No,Yes,(732) 985-0717,"21 Suttons Lane, Piscataway, NJ 08854"
316,317,Wildwood High School,Public,12-Sep,4300 Pacific Ave,Wildwood,8260,38.9857374,-74.8197327,No,(n/a),No,Yes,(609) 522-7922,"4300 Pacific Ave, Wildwood, NJ 08260"
317,318,Woodbury Junior-Senior High School,Public,12-Jun,25 N. Broad Street,Woodbury,8096,39.8397915,-75.1536716,No,(n/a),No,Yes,(856) 853-0123,"25 N. Broad Street, Woodbury, NJ 08096"
318,319,Hillside High School,Public,12-Sep,1085 Liberty Ave,Hillside,7205,40.6913258,-74.2360149,No,(n/a),No,Yes,(908) 352-7664,"1085 Liberty Ave, Hillside, NJ 07205"
319,320,Middlesex County Vocational Academy Allied Health & Biomedical Science,Public,12-Aug,1 Convery Boulevard,Woodbridge,7095,40.5406408,-74.278351,No,(n/a),No,No,(732) 634-5858,"1 Convery Boulevard, Woodbridge, NJ 07095"
320,321,East Side High School,Public,12-Sep,238 Van Buren St,Newark,7105,40.7240215,-74.1587232,No,(n/a),No,Yes,(973) 465-4900,"238 Van Buren St, Newark, NJ 07105"
321,322,Perth Amboy High School,Public,12-Sep,300 Eagle Ave,Perth Amboy,8861,40.52365229999999,-74.2702924,No,(n/a),No,Yes,(732) 376-6030,"300 Eagle Ave, Perth Amboy, NJ 08861"
322,323,Atlantic City High School,Public,12-Sep,1400 N Albany Avenue,Atlantic City,8401,39.366993,-74.477057,No,(n/a),No,Yes,(609) 343-7300,"1400 N Albany Avenue, Atlantic City, NJ 08401"
323,324,Millville Senior High School,Public,12-Sep,200 Wade Blvd,Millville,8332,39.39915000000001,-75.0198268,No,(n/a),No,Yes,(856) 327-6040,"200 Wade Blvd, Millville, NJ 08332"
324,325,Middlesex County Vocational School East Brunswick,Public,12-Sep,112 Rues Lane,East Brunswick,8816,40.4220816,-74.38601229999999,No,(n/a),No,No,(732) 254-8700,"112 Rues Lane, East Brunswick, NJ 08816"
325,326,University Academy Charter High School,"Public, Charter",12-Sep,275 West Side Avenue,Jersey City,7305,40.712294,-74.0919894,Yes,(n/a),No,Yes,(201) 200-3200,"275 West Side Avenue, Jersey City, NJ 07305"
326,327,New Brunswick High School,Public,12-Sep,1000 Somerset St,New Brunswick,8901,40.4807916,-74.482053,No,(n/a),No,Yes,(732) 745-5300,"1000 Somerset St, New Brunswick, NJ 08901"
327,328,Abraham Clark High School,Public,12-Sep,122 East 6th Ave,Roselle,7203,40.653543,-74.2616738,No,(n/a),No,Yes,(908) 298-2000,"122 East 6th Ave, Roselle, NJ 07203"
328,329,Passaic High School No. 12,Public,12-Sep,170 Paulison Ave.,Passaic,7055,40.8567838,-74.1276323,No,(n/a),No,Yes,(973) 470-5600,"170 Paulison Ave., Passaic, NJ 07055"
329,330,Bridgeton High School,Public,12-Sep,111 N West Avenue,Bridgeton,8302,39.4377182,-75.244895,No,(n/a),No,Yes,(856) 455-8030,"111 N West Avenue, Bridgeton, NJ 08302"
330,331,Academy Charter High School,"Public, Charter",12-Sep,1725 Main Street,Lake Como,7719,40.1712029,-74.0278548,Yes,(n/a),No,Yes,(732) 681-8377,"1725 Main Street, Lake Como, NJ 07719"
331,332,Cicely L. Tyson Community Middle/High School,Public,12-Jun,35 Winans Street,East Orange,7017,40.764012,-74.210664,No,(n/a),No,Yes,(973) 414-8600,"35 Winans Street, East Orange, NJ 07017"
332,333,James J Ferris High School,Public,12-Sep,35 Colgate St,Jersey City,7302,40.7217188,-74.0528731,No,(n/a),No,Yes,(201) 915-6660,"35 Colgate St, Jersey City, NJ 07302"
333,334,Elizabeth High School - Frank J Cicarell Academy,Public,12-Sep,40 Morrell Street,Elizabeth,7202,40.6634263,-74.2105038,No,(n/a),No,Yes,(908) 436-5870,"40 Morrell Street, Elizabeth, NJ 07202"
334,335,Camden County Technical School-GTC,Public,12-Sep,343 Berlin Cross Keys Road,Sicklerville,8081,39.765079,-74.975851,No,(n/a),No,Yes,(856) 767-7000,"343 Berlin Cross Keys Road, Sicklerville, NJ 08081"
335,336,Irvington High School,Public,12-Sep,1253 Clinton Ave,Irvington,7111,40.7297385,-74.234324,No,(n/a),No,Yes,(973) 399-6897,"1253 Clinton Ave, Irvington, NJ 07111"
336,337,Plainfield High School,Public,12-Sep,950 Park Avenue,Plainfield,7060,40.6114376,-74.41330099999999,No,(n/a),No,Yes,(908) 731-4390,"950 Park Avenue, Plainfield, NJ 07060"
337,338,Pleasantville High School,Public,12-Sep,701 Mill Road,Pleasantville,8232,39.406362,-74.52615,No,(n/a),No,Yes,(609) 383-6900,"701 Mill Road, Pleasantville, NJ 08232"
338,339,Weequahic High School,Public,12-Sep,279 Chancellor Ave,Newark,7112,40.7093041,-74.2200419,No,(n/a),No,Yes,(973) 705-3923,"279 Chancellor Ave, Newark, NJ 07112"
339,340,East Orange Campus High School,Public,12-Sep,344 Prospect Street,East Orange,7017,40.776098,-74.2074603,No,(n/a),No,Yes,(973) 266-7300,"344 Prospect Street, East Orange, NJ 07017"
340,341,West Side High School,Public,12-Sep,403 South Orange Avenue,Newark,7103,40.7422366,-74.2035333,No,(n/a),No,No,(973) 733-7019,"403 South Orange Avenue, Newark, NJ 07103"
341,342,Lincoln High School,Public,12-Sep,60 Crescent Ave,Jersey City,7304,40.7174208,-74.0700804,No,(n/a),No,Yes,(201) 915-6700,"60 Crescent Ave, Jersey City, NJ 07304"
342,343,Trenton Central High School - Main Campus,Public,12-Oct,171 Division Street,Trenton,8611,40.21192509999999,-74.7455255,No,(n/a),No,Yes,(609) 278-7260,"171 Division Street, Trenton, NJ 08611"
343,344,Orange High School,Public,12-Sep,400 Lincoln Ave,Orange,7050,40.7658026,-74.2395074,No,(n/a),No,Yes,(973) 677-4050,"400 Lincoln Ave, Orange, NJ 07050"
344,345,Asbury Park High School,Public,12-Sep,1001 Sunset Avenue,Asbury Park,7712,40.2284978,-74.0131736,No,(n/a),No,Yes,(732) 776-2638,"1001 Sunset Avenue, Asbury Park, NJ 07712"
345,346,Malcolm X Shabazz High School,Public,12-Sep,80 Johnson Ave,Newark,7108,40.7182491,-74.1917012,No,(n/a),No,Yes,(973) 733-6974,"80 Johnson Ave, Newark, NJ 07108"
346,347,Henry Snyder High School,Public,12-Sep,239 Bergen Ave,Jersey City,7305,40.71039409999999,-74.0846276,No,(n/a),No,Yes,(201) 915-6600,"239 Bergen Ave, Jersey City, NJ 07305"
347,348,Central High School,Public,12-Sep,250 18th Avenue,Newark,7103,40.7296139,-74.1935817,No,(n/a),No,Yes,(973) 733-6378,"250 18th Avenue, Newark, NJ 07103"
348,349,Barringer Arts High School,Public,12-Sep,90 Parker St,Newark,7104,40.7554216,-74.17985200000001,No,(n/a),No,Yes,(973) 268-5125,"90 Parker St, Newark, NJ 07104"
349,350,Daylight/Twilight High School,Public,12-Sep,501 Edgewood Avenue,Trenton,8618,40.2284489,-74.7803364,No,(n/a),No,Yes,(609) 656-4850,"501 Edgewood Avenue, Trenton, NJ 08618"
350,351,Camden High School,Public,12-Sep,1875 Park Boulevard,Camden,8103,39.9309249,-75.0953337,No,(n/a),No,Yes,(856) 966-5100,"1875 Park Boulevard, Camden, NJ 08103"
351,352,Essex County West Caldwell Technical,Public,12-Sep,620 Passaic Ave,West Caldwell,7006,40.8530822,-74.29257059999999,No,(n/a),No,Yes,(973) 412-2205,"620 Passaic Ave, West Caldwell, NJ 07006"
352,353,Newark Vocational High School,Public,12-Sep,403 South Orange Avenue,Newark,7103,40.7422366,-74.2035333,No,(n/a),No,Yes,(973) 733-7019,"403 South Orange Avenue, Newark, NJ 07103"
353,354,Woodrow Wilson High School,Public,12-Sep,3100 Federal Street,Camden,8105,39.9466205,-75.0775176,No,(n/a),No,Yes,(856) 966-5300,"3100 Federal Street, Camden, NJ 08105"
